instance_id,workload,seed,variant,transaction_state,partial_update_rate,invalid_commit_rate,stale_write_rate,repair_recall,leak_rate,supersession_consistency,scope_bypass_rate,latency,any_violation,violations,committed_count,operation_count,repair_count,oracle_version,oracle_match,allowed_outcome_count,oracle_mismatches
tau-bench_0:trial:1,trace_grounded_replay,17,Naive,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,,2,10,0,0.1,1,1,
tau-bench_0:trial:1,trace_grounded_replay,17,TxnMem-NoTxn,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,,2,10,0,0.1,1,1,
tau-bench_0:trial:1,trace_grounded_replay,17,TxnMem-NoPolicyCommit,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,,2,10,0,0.1,1,1,
tau-bench_0:trial:1,trace_grounded_replay,17,TxnMem-NoRepair,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,,2,10,0,0.1,1,1,
tau-bench_0:trial:1,trace_grounded_replay,17,TxnMem,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,,2,10,0,0.1,1,1,
tau-bench_0:trial:2,trace_grounded_replay,18,Naive,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,,2,10,0,0.1,1,1,
tau-bench_0:trial:2,trace_grounded_replay,18,TxnMem-NoTxn,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,,2,10,0,0.1,1,1,
tau-bench_0:trial:2,trace_grounded_replay,18,TxnMem-NoPolicyCommit,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,,2,10,0,0.1,1,1,
tau-bench_0:trial:2,trace_grounded_replay,18,TxnMem-NoRepair,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,,2,10,0,0.1,1,1,
tau-bench_0:trial:2,trace_grounded_replay,18,TxnMem,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,,2,10,0,0.1,1,1,
tau-bench_0:trial:3,trace_grounded_replay,19,Naive,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0,,8,16,0,0.1,1,1,
tau-bench_0:trial:3,trace_grounded_replay,19,TxnMem-NoTxn,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0,,8,16,0,0.1,1,1,
tau-bench_0:trial:3,trace_grounded_replay,19,TxnMem-NoPolicyCommit,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0,,8,16,0,0.1,1,1,
tau-bench_0:trial:3,trace_grounded_replay,19,TxnMem-NoRepair,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0,,8,16,0,0.1,1,1,
tau-bench_0:trial:3,trace_grounded_replay,19,TxnMem,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0,,8,16,0,0.1,1,1,
tau-bench_10:trial:0,trace_grounded_replay,20,Naive,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0,,1,19,0,0.1,1,1,
tau-bench_10:trial:0,trace_grounded_replay,20,TxnMem-NoTxn,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0,,1,19,0,0.1,1,1,
tau-bench_10:trial:0,trace_grounded_replay,20,TxnMem-NoPolicyCommit,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0,,1,19,0,0.1,1,1,
tau-bench_10:trial:0,trace_grounded_replay,20,TxnMem-NoRepair,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0,,1,19,0,0.1,1,1,
tau-bench_10:trial:0,trace_grounded_replay,20,TxnMem,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0,,1,19,0,0.1,1,1,
tau-bench_10:trial:2,trace_grounded_replay,21,Naive,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0,,1,11,0,0.1,1,1,
tau-bench_10:trial:2,trace_grounded_replay,21,TxnMem-NoTxn,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0,,1,11,0,0.1,1,1,
tau-bench_10:trial:2,trace_grounded_replay,21,TxnMem-NoPolicyCommit,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0,,1,11,0,0.1,1,1,
tau-bench_10:trial:2,trace_grounded_replay,21,TxnMem-NoRepair,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0,,1,11,0,0.1,1,1,
tau-bench_10:trial:2,trace_grounded_replay,21,TxnMem,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0,,1,11,0,0.1,1,1,
tau-bench_11:trial:1,trace_grounded_replay,22,Naive,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,,2,8,0,0.1,1,1,
tau-bench_11:trial:1,trace_grounded_replay,22,TxnMem-NoTxn,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,,2,8,0,0.1,1,1,
tau-bench_11:trial:1,trace_grounded_replay,22,TxnMem-NoPolicyCommit,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,,2,8,0,0.1,1,1,
tau-bench_11:trial:1,trace_grounded_replay,22,TxnMem-NoRepair,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,,2,8,0,0.1,1,1,
tau-bench_11:trial:1,trace_grounded_replay,22,TxnMem,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,,2,8,0,0.1,1,1,
tau-bench_11:trial:2,trace_grounded_replay,23,Naive,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0,,5,11,0,0.1,1,1,
